pk,id,name,parent_id
2210,4771,Пластыри медицинские,3485
2211,4872,Повязки для лечения ран,3485
2212,5785,Салфетки медицинские,3485
2213,1354,Грелки водяные,3492
2214,1700,Дренажи медицинские,3492
2215,2008,Зонды и катетеры,3492
2216,2247,"Кало-, мочеприемники",3492
2217,2818,Контейнеры для сбора анализов,3492
2218,3259,Лотки медицинские,3492
2219,3480,Медицинские инструменты для осмотра,3492
2220,3493,"Медицинский инвентарь и инструменты, общее",3492
2221,3751,Мягкий медицинский инвентарь,3492
2222,3779,Наборы медицинских инструментов,3492
2223,4728,Пипетки,3492
2224,6174,Спринцовки,3492
2225,6336,Стерилизационный инвентарь,3492
2226,6374,Стоматологические инструменты и инвентарь,3492
2227,6521,Сумки и укладки медицинские,3492
2228,290,Акушерское и гинекологическое оборудование,3494
2229,371,Аппараты с биологической обратной связью,3494
2230,1302,Гистологическое оборудование,3494
2231,1589,Диагностическое оборудование,3494
2232,2298,Кардиологическое оборудование,3494
2233,2376,Кислородное медицинское оборудование,3494
2234,2979,Криохирургическое оборудование,3494
2235,3116,Лабораторное оборудование,3494
2236,3253,Лор-оборудование,3494
2237,3363,Массажное оборудование,3494
2238,3476,Медицинские ванны,3494
2239,3489,Медицинские тренажеры и модели,3494
2240,3495,"Медицинское оборудование, общее",3494
2241,3932,Неонатологическое оборудование,3494
2242,4037,Оборудование для иммобилизации,3494
2243,4187,Оборудование для утилизации медицинских отходов,3494
2244,4373,Операционное оборудование и инструмент,3494
2245,4518,Офтальмологическое оборудование,3494
2246,4608,Патологоанатомическое оборудование,3494
2247,5128,Приборы для самодиагностики,3494
2248,5447,Расходные материалы для медицинского оборудование,3494
2249,5467,Реанимационное оборудование,3494
2250,6000,Системы палатной сигнализации,3494
2251,6335,Стерилизационное оборудование,3494
2252,6378,Стоматологические установки и кресла,3494
2253,6380,Стоматологическое оборудование,3494
2254,6830,Тонометры,3494
2255,7098,Урологическое оборудование,3494
2256,7358,Физиотерапевтическое оборудование,3494
2257,1590,"Диагностическое оборудование, общее",1589
2258,4229,Оборудование ультразвуковой диагностики,1589
2259,5124,Приборы для компьютерной диагностики организма,1589
